2000000000,-13.3287
2005000000,-13.4775
2010000000,-13.6076
2015000000,-13.6867
2020000000,-13.7182
2025000000,-13.6236
2030000000,-13.4295
2035000000,-13.1933
2040000000,-12.9566
2045000000,-12.7657
2050000000,-12.6101
2055000000,-12.4767
2060000000,-12.4002
2065000000,-12.3397
2070000000,-12.2849
2075000000,-12.2369
2080000000,-12.2018
2085000000,-12.1844
2090000000,-12.1776
2095000000,-12.1878
2100000000,-12.2432
2105000000,-12.3472
2110000000,-12.4154
2115000000,-12.5135
2120000000,-12.6165
2125000000,-12.7156
2130000000,-12.8442
2135000000,-12.9785
2140000000,-13.1537
2145000000,-13.4442
2150000000,-13.8201
2155000000,-14.388
2160000000,-15.1178
2165000000,-16.133
2170000000,-17.4301
2175000000,-18.9996
2180000000,-20.8031
2185000000,-22.2792
2190000000,-22.5103
2195000000,-21.373
2200000000,-19.7952
2205000000,-18.3711
2210000000,-17.164
2215000000,-16.1778
2220000000,-15.3957
2225000000,-14.7497
2230000000,-14.1849
2235000000,-13.7426
2240000000,-13.3675
2245000000,-13.0801
2250000000,-12.795
2255000000,-12.6152
2260000000,-12.4965
2265000000,-12.4706
2270000000,-12.4866
2275000000,-12.553
2280000000,-12.6467
2285000000,-12.8069
2290000000,-12.9518
2295000000,-13.0619
2300000000,-13.1355
2305000000,-13.1441
2310000000,-13.0658
2315000000,-12.903
2320000000,-12.7483
2325000000,-12.6844
2330000000,-12.6985
2335000000,-12.7655
2340000000,-12.8415
2345000000,-12.889
2350000000,-12.9184
2355000000,-12.9086
2360000000,-12.8747
2365000000,-12.8121
2370000000,-12.7183
2375000000,-12.6237
2380000000,-12.4871
2385000000,-12.3179
2390000000,-12.1575
2395000000,-11.9819
2400000000,-11.7871
2405000000,-11.5807
2410000000,-11.3981
2415000000,-11.1769
2420000000,-10.9991
2425000000,-10.7837
2430000000,-10.5834
2435000000,-10.4343
2440000000,-10.282
2445000000,-10.1466
2450000000,-10.0449
2455000000,-9.972
2460000000,-9.8918
2465000000,-9.8251
2470000000,-9.827
2475000000,-9.8046
2480000000,-9.8046
2485000000,-9.8205
2490000000,-9.8298
2495000000,-9.8507
2500000000,-9.8727
2505000000,-9.8703
2510000000,-9.8787
2515000000,-9.8484
2520000000,-9.8346
2525000000,-9.7968
2530000000,-9.7424
2535000000,-9.6852
2540000000,-9.6258
2545000000,-9.5293
2550000000,-9.4691
2555000000,-9.3821
2560000000,-9.3017
2565000000,-9.2105
2570000000,-9.1076
2575000000,-9.0101
2580000000,-8.9048
2585000000,-8.7748
2590000000,-8.7165
2595000000,-8.6041
2600000000,-8.5523
2605000000,-8.5012
2610000000,-8.4856
2615000000,-8.4621
2620000000,-8.4749
2625000000,-8.4435
2630000000,-8.3756
2635000000,-8.2546
2640000000,-8.1378
2645000000,-8.0124
2650000000,-7.8961
2655000000,-7.8505
2660000000,-7.8359
2665000000,-7.7833
2670000000,-7.782
2675000000,-7.7823
2680000000,-7.741
2685000000,-7.6123
2690000000,-7.4958
2695000000,-7.333
2700000000,-7.1619
2705000000,-6.9216
2710000000,-6.7316
2715000000,-6.4415
2720000000,-6.2131
2725000000,-5.9154
2730000000,-5.6365
2735000000,-5.3286
2740000000,-5.069
2745000000,-4.7683
2750000000,-4.5752
2755000000,-4.3897
2760000000,-4.2645
2765000000,-4.1301
2770000000,-4.0801
2775000000,-4.0551
2780000000,-4.0532
2785000000,-4.0811
2790000000,-4.189
2795000000,-4.3102
2800000000,-4.4645
2805000000,-4.7149
2810000000,-5.0287
2815000000,-5.5093
2820000000,-6.0575
2825000000,-6.9052
2830000000,-8.0099
2835000000,-9.5837
2840000000,-11.8623
2845000000,-15.4579
2850000000,-21.1719
2855000000,-25.9254
2860000000,-20.0099
2865000000,-16.0198
2870000000,-13.6715
2875000000,-12.13
2880000000,-11.053
2885000000,-10.2792
2890000000,-9.6075
2895000000,-9.0822
2900000000,-8.6645
2905000000,-8.2627
2910000000,-7.8782
2915000000,-7.5149
2920000000,-7.1641
2925000000,-6.8482
2930000000,-6.534
2935000000,-6.2371
2940000000,-6.0074
2945000000,-5.7963
2950000000,-5.5966
2955000000,-5.4669
2960000000,-5.3304
2965000000,-5.3148
2970000000,-5.282
2975000000,-5.2373
2980000000,-5.1985
2985000000,-5.2117
2990000000,-5.2289
2995000000,-5.2211
3000000000,-5.1917
3005000000,-5.1676
3010000000,-5.156
3015000000,-5.0978
3020000000,-5.0929
3025000000,-5.1101
3030000000,-5.1073
3035000000,-5.0812
3040000000,-5.1137
3045000000,-5.1577
3050000000,-5.2387
3055000000,-5.3041
3060000000,-5.3398
3065000000,-5.3979
3070000000,-5.4522
3075000000,-5.4804
3080000000,-5.5028
3085000000,-5.4775
3090000000,-5.482
3095000000,-5.4779
3100000000,-5.4206
3105000000,-5.4287
3110000000,-5.376
3115000000,-5.3636
3120000000,-5.3197
3125000000,-5.3096
3130000000,-5.265
3135000000,-5.2693
3140000000,-5.2291
3145000000,-5.2263
3150000000,-5.212
3155000000,-5.2542
3160000000,-5.2439
3165000000,-5.273
3170000000,-5.2211
3175000000,-5.2375
3180000000,-5.1939
3185000000,-5.1721
3190000000,-5.165
3195000000,-5.1656
3200000000,-5.1822
3205000000,-5.2093
3210000000,-5.2982
3215000000,-5.3455
3220000000,-5.4494
3225000000,-5.5803
3230000000,-5.707
3235000000,-5.8369
3240000000,-5.9226
3245000000,-6.0452
3250000000,-6.1091
3255000000,-6.1839
3260000000,-6.226
3265000000,-6.3093
3270000000,-6.3096
3275000000,-6.2884
3280000000,-6.2466
3285000000,-6.2424
3290000000,-6.2034
3295000000,-6.1494
3300000000,-6.0582
3305000000,-6.0172
3310000000,-5.9367
3315000000,-5.8852
3320000000,-5.8363
3325000000,-5.7855
3330000000,-5.7342
3335000000,-5.715
3340000000,-5.7554
3345000000,-5.8089
3350000000,-5.8463
3355000000,-5.9145
3360000000,-6.0595
3365000000,-6.1319
3370000000,-6.3107
3375000000,-6.4483
3380000000,-6.6356
3385000000,-6.8209
3390000000,-7.0455
3395000000,-7.2866
3400000000,-7.5866
3405000000,-7.8933
3410000000,-8.2203
3415000000,-8.538
3420000000,-8.9714
3425000000,-9.3738
3430000000,-9.84
3435000000,-10.3148
3440000000,-10.8552
3445000000,-11.4192
